date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-03,QCOM,250.01,6,9,0,3,🟡 중립,완전상승,210.63,-15.75,328.76,31.5,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+14.6) / OBV상승(1.46x) / ADX강세(33.6),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+14.6) / OBV상승(1.46x) / ADX강세(33.6),⚠ 주의,1.56,True,⭐,33.6,1,현금<총부채,9,🔥 최우선,시총:대형 $263.5B / PEG:0.96 ⭐⭐⭐ (성장대비 저평가) / PSR:5.92 ⭐⭐ (섹터 저평가) / PER:26.9 ⭐ (섹터 적정) / ForwardPER:23.5 ⭐ (섹터 적정) / PER개선:Trailing 26.9 → Forward 23.5 ⭐ (이익개선) / EPS성장:-45.4% / OPM:28.0% (▲1.7%p) ⭐ / 목표주가:$177 (▲-29.2%) / 내부자:순매수 ⭐ / IV:🚨 IV 90.1% (극고변동성) / PCR:PCR 0.17 (낙관적/과열주의),,16,🚨 IV 90.1% (극고변동성),PCR 0.17 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Semiconductors
2026-06-03,MPC,267.21,6,9,1,3,🟡 중립,상승추세,249.67,-6.56,302.29,13.13,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.4) / OBV상승(1.03x) / ADX강세(25.9),BB상단(1.05),A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.4) / OBV상승(1.03x) / ADX강세(25.9),⚠ 주의,-1.04,True,⭐,25.9,1,현금<총부채,8,🔥 최우선,시총:중형 $78.0B ⭐ / PEG:0.96 ⭐⭐⭐ (성장대비 저평가) / PSR:0.57 (섹터 고평가) / PER:17.6 (섹터 고평가) / ForwardPER:11.3 ⭐ (섹터 적정) / PER개선:Trailing 17.6 → Forward 11.3 ⭐ (이익개선) / EPS성장:+17.5% ⭐ / OPM:4.3% (▼0.6%p) / 목표주가:$265 (▲-0.8%) / 내부자:순매수 ⭐ / IV:IV 47.0% (보통) / PCR:PCR 0.16 (낙관적/과열주의),,16,IV 47.0% (보통),PCR 0.16 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Oil & Gas Refining & Marketing
2026-06-03,FTV,60.6,5,8,0,3,🟡 중립,완전상승,57.87,-4.5,66.07,9.03,2.0,구름대 위 / MACD 양전환 / RSI상승기울기(+18.2) / OBV상승(0.97x) / ADX강세(26.9),없음,C,구름대 위 / MACD 양전환 / RSI상승기울기(+18.2) / OBV상승(0.97x) / ADX강세(26.9),⚠ 주의,0.7,True,,26.9,2,현금<총부채 / 단기부채>현금,9,🔥 최우선,시총:중형 $18.5B ⭐ / PEG:0.98 ⭐⭐⭐ (성장대비 저평가) / PSR:4.36 ⭐ (섹터 적정) / PER:35.6 (섹터 고평가) / ForwardPER:18.8 ⭐⭐ (섹터 저평가) / PER개선:Trailing 35.6 → Forward 18.8 ⭐ (이익개선) / EPS성장:-30.5% / OPM:17.3% (▼0.2%p) / 목표주가:$64 (▲4.9%) / 내부자:순매수 ⭐ / IV:⚠ IV 53.4% (고변동성) / PCR:PCR 0.05 (낙관적/과열주의),,16,⚠ IV 53.4% (고변동성),PCR 0.05 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Scientific & Technical Instruments
2026-06-03,AKAM,160.36,5,8,0,3,🟡 중립,완전상승,144.58,-9.84,191.92,19.68,2.0,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(1.19x) / ADX강세(44.0),없음,C,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(1.19x) / ADX강세(44.0),⚠ 주의,1.37,True,,44.0,1,현금<총부채,8,🔥 최우선,시총:중형 $23.3B ⭐ / PEG:1.77 ⭐ (적정) / PSR:5.46 ⭐⭐ (섹터 저평가) / PER:54.0 (섹터 고평가) / ForwardPER:22.3 ⭐⭐ (섹터 저평가) / PER개선:Trailing 54.0 → Forward 22.3 ⭐ (이익개선) / EPS성장:-10.5% / OPM:14.9% (▼1.0%p) / 목표주가:$158 (▲-1.5%) / 내부자:순매수 ⭐ / IV:⚠ IV 77.1% (고변동성) / PCR:PCR 0.24 (낙관적/과열주의),,16,⚠ IV 77.1% (고변동성),PCR 0.24 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Software - Infrastructure
2026-06-03,ON,133.93,5,8,1,3,🟡 중립,완전상승,119.26,-10.95,163.27,21.91,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.3) / OBV상승(1.12x) / ADX강세(43.6),BB상단(1.01),C,구름대 위 / MA 정배열 / RSI상승기울기(+4.3) / OBV상승(1.12x) / ADX강세(43.6),⚠ 주의,2.38,True,,43.6,1,현금<총부채,8,🔥 최우선,시총:중형 $52.1B ⭐ / PEG:0.40 ⭐⭐⭐ (성장대비 저평가) / PSR:8.59 ⭐ (섹터 적정) / PER:98.5 (섹터 고평가) / ForwardPER:31.4 ⭐ (섹터 적정) / PER개선:Trailing 98.5 → Forward 31.4 ⭐ (이익개선) / EPS성장:-92.3% / OPM:12.5% (▼14.3%p) / 목표주가:$105 (▲-21.3%) / 내부자:순매수 ⭐ / IV:⚠ IV 79.7% (고변동성) / PCR:PCR 0.95 (중립),,16,⚠ IV 79.7% (고변동성),PCR 0.95 (중립),True,🟢 정상 구간,정상 시장 환경,Semiconductors
2026-06-03,IEX,215.34,5,8,0,3,🟢 강세,완전상승,205.96,-4.36,234.09,8.71,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+15.3) / OBV상승(0.95x),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+15.3) / OBV상승(0.95x),⚠ 주의,0.91,True,,21.3,2,현금<총부채 / 무형자산67%,6,⭐ 유망,시총:중형 $15.9B ⭐ / PEG:1.80 ⭐ (적정) / PSR:4.52 (섹터 고평가) / PER:31.8 (섹터 고평가) / ForwardPER:23.3 ⭐ (섹터 적정) / PER개선:Trailing 31.8 → Forward 23.3 ⭐ (이익개선) / EPS성장:-4.3% / OPM:20.8% (▼0.2%p) / 목표주가:$238 (▲10.4%) ⭐ / 내부자:순매수 ⭐ / IV:IV 40.1% (보통) / PCR:PCR 0.4 (낙관적/과열주의),,16,IV 40.1% (보통),PCR 0.4 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Specialty Industrial Machinery
2026-06-03,HPE,55.15,5,8,1,3,🟡 중립,완전상승,46.32,-16.01,72.81,32.02,2.0,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.24x) / ADX강세(67.7),BB상단(1.10),C,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.24x) / ADX강세(67.7),⚠ 주의,1.51,True,,67.7,2,현금<총부채 / 매출채권↑>매출↑,9,🔥 최우선,시총:중형 $73.0B ⭐ / PEG:0.85 ⭐⭐⭐ (성장대비 저평가) / PSR:1.88 ⭐⭐ (섹터 저평가) / PER:51.5 (섹터 고평가) / ForwardPER:13.7 ⭐⭐ (섹터 저평가) / PER개선:Trailing 51.5 → Forward 13.7 ⭐ (이익개선) / EPS성장:-97.8% / OPM:4.8% (▼3.5%p) / 목표주가:$30 (▲-45.7%) / 내부자:순매수 ⭐ / IV:🚨 IV 82.5% (극고변동성) / PCR:PCR 0.59 (중립),,16,🚨 IV 82.5% (극고변동성),PCR 0.59 (중립),True,🟢 정상 구간,정상 시장 환경,Communication Equipment
2026-06-03,JBL,379.04,5,8,0,3,🟡 중립,완전상승,351.69,-7.22,433.74,14.43,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+13.0) / OBV상승(1.02x),없음,C,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+13.0) / OBV상승(1.02x),⚠ 주의,2.25,True,,22.3,2,현금<총부채 / 매출채권↑>매출↑,8,🔥 최우선,시총:중형 $40.0B ⭐ / PEG:0.82 ⭐⭐⭐ (성장대비 저평가) / PSR:1.22 ⭐⭐ (섹터 저평가) / PER:51.0 (섹터 고평가) / ForwardPER:26.0 (섹터 고평가) / PER개선:Trailing 51.0 → Forward 26.0 ⭐ (이익개선) / EPS성장:-52.7% / OPM:4.8% (▼0.2%p) / 목표주가:$316 (▲-16.5%) / 내부자:순매수 ⭐ / IV:⚠ IV 58.4% (고변동성) / PCR:PCR 10.79 (비관적),,16,⚠ IV 58.4% (고변동성),PCR 10.79 (비관적),True,🟢 정상 구간,정상 시장 환경,Electronic Components
2026-06-03,EXR,143.04,5,8,0,3,🟡 중립,장기강세,139.56,-2.43,150.0,4.87,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+10.3) / ADX강세(26.0),없음,A,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+10.3) / ADX강세(26.0),🔴 위험,0.95,True,,26.0,3,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금,8,🔥 최우선,시총:중형 $31.6B ⭐ / PEG:6.23 (고평가) / PSR:9.08 ⭐ (섹터 적정) / PER:32.1 ⭐ (섹터 적정) / ForwardPER:29.8 ⭐ (섹터 적정) / PER개선:Trailing 32.1 → Forward 29.8 ⭐ (이익개선) / EPS성장:+14.0% ⭐ / OPM:44.1% (▲1.1%p) ⭐ / 목표주가:$153 (▲7.2%) / 내부자:순매수 ⭐ / IV:IV 29.0% (저변동성) / PCR:PCR 1.27 (비관적),,16,IV 29.0% (저변동성),PCR 1.27 (비관적),False,🟢 정상 구간,정상 시장 환경,REIT - Industrial
2026-06-03,CARR,67.58,5,8,0,1,🟢 강세,완전상승,62.27,-7.86,78.2,15.71,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.2) / OBV상승(0.88x),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.2) / OBV상승(0.88x),⚠ 주의,1.54,True,,20.7,2,현금<총부채 / 무형자산59%,6,⭐ 유망,시총:중형 $56.1B ⭐ / PEG:1.57 ⭐ (적정) / PSR:2.57 (섹터 고평가) / PER:45.1 (섹터 고평가) / ForwardPER:21.1 ⭐ (섹터 적정) / PER개선:Trailing 45.1 → Forward 21.1 ⭐ (이익개선) / EPS성장:-73.5% / OPM:8.8% (▼0.6%p) / 목표주가:$76 (▲12.9%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 51.6% (고변동성) / PCR:PCR 0.2 (낙관적/과열주의),,16,⚠ IV 51.6% (고변동성),PCR 0.2 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Building Products & Equipment
