date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-07-16,IR,84.78,7,11,1,1,🟢 강세,상승추세,79.18,-6.61,95.98,13.21,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(0.77x) / ADX강세(26.1),BB상단(1.15),A,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(0.77x) / ADX강세(26.1),⚠ 주의,1.09,True,⭐⭐,26.1,2,현금<총부채 / 무형자산70%,8,🔥 최우선,시총:중형 $33.2B ⭐ / PEG:0.75 ⭐⭐⭐ (성장대비 저평가) / PSR:4.26 (섹터 고평가) / PER:57.3 (섹터 고평가) / ForwardPER:22.0 ⭐ (섹터 적정) / PER개선:Trailing 57.3 → Forward 22.0 ⭐ (이익개선) / EPS성장:-30.7% / OPM:19.7% (▼0.4%p) / 목표주가:$94 (▲10.3%) ⭐ / 내부자:순매수 ⭐ / IV:IV 44.1% (보통) / PCR:PCR 2.83 (비관적),,64,IV 44.1% (보통),PCR 2.83 (비관적),False,🟢 정상 구간,정상 시장 환경,Specialty Industrial Machinery
2026-07-16,DG,127.16,6,10,1,3,🟢 강세,완전상승,118.41,-6.88,144.67,13.77,2.0,구름대 위 / MA 정배열 / 거래량급증(1.6x) / RSI상승기울기(+6.2) / OBV상승(0.63x) / ADX강세(32.5),BB상단(1.13),C,구름대 위 / MA 정배열 / 거래량급증(1.6x) / RSI상승기울기(+6.2) / OBV상승(0.63x) / ADX강세(32.5),⚠ 주의,0.33,True,⭐⭐,32.5,1,현금<총부채,13,🔥 최우선,시총:중형 $28.0B ⭐ / PEG:1.72 ⭐ (적정) / PSR:0.65 ⭐ (섹터 적정) / PER:18.0 ⭐⭐ (섹터 저평가) / ForwardPER:15.9 ⭐⭐ (섹터 저평가) / PER개선:Trailing 18.0 → Forward 15.9 ⭐ (이익개선) / EPS성장:+34.4% ⭐⭐⭐ / OPM:5.2% (▲0.9%p) ⭐ / 목표주가:$131 (▲2.9%) / 내부자:순매수 ⭐ / IV:IV 39.6% (보통) / PCR:PCR 0.57 (중립),,64,IV 39.6% (보통),PCR 0.57 (중립),False,🟢 정상 구간,정상 시장 환경,Discount Stores
2026-07-16,CFG,74.4,8,10,1,3,🟡 중립,완전상승,70.76,-4.89,81.68,9.78,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / 거래량급증(1.8x) / RSI상승기울기(+7.7) / OBV상승(1.06x) / ADX강세(37.2),BB상단(1.11),D,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / 거래량급증(1.8x) / RSI상승기울기(+7.7) / OBV상승(1.06x) / ADX강세(37.2),✅ 양호,0.3,True,⭐⭐,37.2,0,없음,6,⭐ 유망,시총:중형 $31.5B ⭐ / PEG:1.65 ⭐ (적정) / PSR:3.99 (섹터 고평가) / PER:17.6 (섹터 고평가) / ForwardPER:11.5 ⭐ (섹터 적정) / PER개선:Trailing 17.6 → Forward 11.5 ⭐ (이익개선) / EPS성장:+21.3% ⭐ / OPM:0.0% (▼0.0%p) / 목표주가:$77 (▲3.5%) / 내부자:순매수 ⭐ / IV:IV 46.3% (보통) / PCR:PCR 0.26 (낙관적/과열주의),,64,IV 46.3% (보통),PCR 0.26 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Banks - Regional
2026-07-16,FRT,125.36,5,9,1,3,🟢 강세,완전상승,121.29,-3.25,133.5,6.49,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+8.1) / OBV상승(1.21x),BB상단(1.05),A,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+8.1) / OBV상승(1.21x),⚠ 주의,-0.06,True,⭐,23.0,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $10.9B ⭐ / PEG:3.59 (고평가) / PSR:8.30 ⭐ (섹터 적정) / PER:21.7 ⭐ (섹터 적정) / ForwardPER:40.4 (섹터 고평가) / EPS성장:+39.2% ⭐⭐⭐ / OPM:35.9% (▲1.1%p) ⭐ / 목표주가:$130 (▲3.5%) / 내부자:순매수 ⭐ / IV:IV 13.5% (저변동성) / PCR:PCR 0.0 (낙관적/과열주의),,64,IV 13.5% (저변동성),PCR 0.0 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-07-16,PCG,17.53,5,9,0,3,🟢 강세,상승추세,16.82,-4.05,18.96,8.16,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / OBV상승(1.20x) / ADX강세(35.7),없음,A,구름대 위 / MA 정배열 / RSI 상향돌파 / OBV상승(1.20x) / ADX강세(35.7),🔴 위험,-0.38,True,⭐,35.7,4,현금<총부채 / 단기부채>현금 / 무형자산68% / 우선주존재,15,🔥 최우선,시총:중형 $38.6B ⭐ / PEG:0.76 ⭐⭐⭐ (성장대비 저평가) / PSR:1.49 ⭐⭐ (섹터 저평가) / PER:13.6 ⭐⭐ (섹터 저평가) / ForwardPER:9.7 ⭐⭐ (섹터 저평가) / PER개선:Trailing 13.6 → Forward 9.7 ⭐ (이익개선) / EPS성장:7.6% / OPM:19.4% (▲0.8%p) ⭐ / 목표주가:$23 (▲30.3%) ⭐⭐ / 내부자:순매수 ⭐ / IV:IV 37.5% (보통) / PCR:PCR 0.19 (낙관적/과열주의),,64,IV 37.5% (보통),PCR 0.19 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Utilities - Regulated Electric
2026-07-16,KEY,23.99,6,9,1,3,🟡 중립,완전상승,23.06,-3.88,25.84,7.71,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+3.9) / OBV상승(1.09x) / ADX강세(29.3),BB상단(1.14),D,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+3.9) / OBV상승(1.09x) / ADX강세(29.3),⚠ 주의,0.3,True,⭐,29.3,1,현금<총부채,8,🔥 최우선,시총:중형 $25.9B ⭐ / PEG:1.78 ⭐ (적정) / PSR:3.60 (섹터 고평가) / PER:14.7 (섹터 고평가) / ForwardPER:11.2 ⭐ (섹터 적정) / PER개선:Trailing 14.7 → Forward 11.2 ⭐ (이익개선) / EPS성장:+1236.0% ⭐⭐⭐ / OPM:0.0% (▼0.0%p) / 목표주가:$26 (▲7.8%) / 내부자:순매수 ⭐ / IV:IV 21.9% (저변동성) / PCR:PCR 0.3 (낙관적/과열주의),,64,IV 21.9% (저변동성),PCR 0.3 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Banks - Regional
2026-07-16,BMY,60.51,5,9,1,3,🟢 강세,완전상승,57.08,-5.67,67.37,11.34,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+8.8) / OBV상승(1.05x) / ADX강세(30.3),BB상단(1.01),C,구름대 위 / MA 정배열 / RSI상승기울기(+8.8) / OBV상승(1.05x) / ADX강세(30.3),⚠ 주의,-0.37,True,⭐,30.3,1,현금<총부채,13,🔥 최우선,시총:대형 $123.6B / PEG:1.53 ⭐ (적정) / PSR:2.55 ⭐⭐ (섹터 저평가) / PER:16.9 ⭐ (섹터 적정) / ForwardPER:9.8 ⭐⭐ (섹터 저평가) / PER개선:Trailing 16.9 → Forward 9.8 ⭐ (이익개선) / EPS성장:+178.8% ⭐⭐⭐ / OPM:28.5% (▲16.3%p) ⭐⭐ / 목표주가:$63 (▲4.0%) / 내부자:순매수 ⭐ / IV:IV 25.3% (저변동성) / PCR:PCR 0.57 (중립),,64,IV 25.3% (저변동성),PCR 0.57 (중립),False,🟢 정상 구간,정상 시장 환경,Drug Manufacturers - General
2026-07-16,D,71.69,5,9,1,3,🟢 강세,상승추세,69.51,-3.04,76.06,6.1,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / OBV상승(1.04x) / ADX강세(38.5),BB상단(1.01),A,구름대 위 / MA 정배열 / RSI 상향돌파 / OBV상승(1.04x) / ADX강세(38.5),🔴 위험,-0.13,True,⭐,38.5,4,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금 / 우선주존재,11,🔥 최우선,시총:중형 $63.1B ⭐ / PEG:3.04 (고평가) / PSR:3.61 ⭐ (섹터 적정) / PER:21.1 ⭐ (섹터 적정) / ForwardPER:18.8 ⭐ (섹터 적정) / PER개선:Trailing 21.1 → Forward 18.8 ⭐ (이익개선) / EPS성장:+47.4% ⭐⭐⭐ / OPM:29.9% (▲3.3%p) ⭐⭐ / 목표주가:$70 (▲-2.4%) / 내부자:순매수 ⭐ / IV:IV 17.6% (저변동성) / PCR:PCR 0.24 (낙관적/과열주의),,64,IV 17.6% (저변동성),PCR 0.24 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Utilities - Regulated Electric
2026-07-16,TPR,144.19,5,8,0,3,🟡 중립,반등시도,138.83,-3.72,154.9,7.43,2.0,구름대 위 / RSI 상향돌파 / RSI상승기울기(+30.3) / OBV상승(1.00x) / ADX강세(27.4),없음,C,구름대 위 / RSI 상향돌파 / RSI상승기울기(+30.3) / OBV상승(1.00x) / ADX강세(27.4),⚠ 주의,1.02,True,,27.4,2,현금<총부채 / 매출채권↑>매출↑,11,🔥 최우선,시총:중형 $29.1B ⭐ / PEG:0.28 ⭐⭐⭐ (성장대비 저평가) / PSR:3.71 ⭐ (섹터 적정) / PER:44.0 (섹터 고평가) / ForwardPER:18.5 ⭐⭐ (섹터 저평가) / PER개선:Trailing 44.0 → Forward 18.5 ⭐ (이익개선) / EPS성장:-77.5% / OPM:18.1% (▲1.0%p) ⭐ / 목표주가:$167 (▲15.6%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 56.5% (고변동성) / PCR:PCR 0.57 (중립),,64,⚠ IV 56.5% (고변동성),PCR 0.57 (중립),True,🟢 정상 구간,정상 시장 환경,Luxury Goods
2026-07-16,BALL,63.15,5,8,0,3,🟡 중립,반등시도,59.86,-5.21,69.72,10.4,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(1.30x) / ADX강세(31.0),없음,C,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(1.30x) / ADX강세(31.0),🔴 위험,0.06,True,,31.0,3,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓,8,🔥 최우선,시총:중형 $16.8B ⭐ / PEG:1.28 ⭐ (적정) / PSR:1.23 (섹터 고평가) / PER:18.4 ⭐ (섹터 적정) / ForwardPER:14.0 ⭐ (섹터 적정) / PER개선:Trailing 18.4 → Forward 14.0 ⭐ (이익개선) / EPS성장:-77.2% / OPM:10.6% (▲0.5%p) ⭐ / 목표주가:$71 (▲12.7%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 50.6% (고변동성) / PCR:PCR 0.98 (중립),,64,⚠ IV 50.6% (고변동성),PCR 0.98 (중립),True,🟢 정상 구간,정상 시장 환경,Packaging & Containers
