date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-09,UNH,413.0,6,9,1,3,🟢 강세,완전상승,392.44,-4.98,454.11,9.95,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+11.7) / OBV상승(0.94x) / ADX강세(35.9),BB상단(1.06),C,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+11.7) / OBV상승(0.94x) / ADX강세(35.9),⚠ 주의,0.32,True,⭐,35.9,1,현금<총부채,5,⭐ 유망,시총:대형 $375.1B / PEG:1.38 ⭐ (적정) / PSR:0.83 ⭐ (섹터 적정) / PER:31.1 (섹터 고평가) / ForwardPER:19.8 ⭐ (섹터 적정) / PER개선:Trailing 31.1 → Forward 19.8 ⭐ (이익개선) / EPS성장:-16.3% / OPM:4.2% (▼3.8%p) / 목표주가:$405 (▲-2.0%) / 내부자:순매수 ⭐ / IV:IV 28.7% (저변동성) / PCR:PCR 0.38 (낙관적/과열주의),,10,IV 28.7% (저변동성),PCR 0.38 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-09,LRCX,327.16,5,9,1,3,🟢 강세,상승추세,282.84,-13.55,415.79,27.09,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+11.5) / OBV상승(1.04x) / ADX강세(25.8),거래량급증+음봉(1.5x),C,구름대 위 / MA 정배열 / RSI상승기울기(+11.5) / OBV상승(1.04x) / ADX강세(25.8),⚠ 주의,3.01,True,⭐,25.8,1,매출채권↑>매출↑,8,🔥 최우선,시총:대형 $409.1B / PEG:1.89 ⭐ (적정) / PSR:18.87 (섹터 고평가) / PER:61.8 (섹터 고평가) / ForwardPER:41.2 (섹터 고평가) / PER개선:Trailing 61.8 → Forward 41.2 ⭐ (이익개선) / EPS성장:+40.0% ⭐⭐⭐ / OPM:32.0% (▲3.3%p) ⭐⭐ / 목표주가:$318 (▲-2.7%) / 내부자:순매수 ⭐ / IV:⚠ IV 78.8% (고변동성) / PCR:PCR 0.77 (중립),,10,⚠ IV 78.8% (고변동성),PCR 0.77 (중립),True,🟢 정상 구간,정상 시장 환경,Semiconductor Equipment & Materials
2026-06-09,ELV,424.43,5,9,1,3,🟢 강세,완전상승,403.38,-4.96,466.54,9.92,2.0,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(0.32x) / ADX강세(50.6),BB상단(1.13),C,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(0.32x) / ADX강세(50.6),⚠ 주의,0.22,True,⭐,50.6,1,현금<총부채,8,🔥 최우선,시총:중형 $92.2B ⭐ / PEG:1.53 ⭐ (적정) / PSR:0.46 ⭐⭐ (섹터 저평가) / PER:18.0 ⭐ (섹터 적정) / ForwardPER:14.5 ⭐ (섹터 적정) / PER개선:Trailing 18.0 → Forward 14.5 ⭐ (이익개선) / EPS성장:-5.3% / OPM:4.1% (▼1.1%p) / 목표주가:$416 (▲-2.0%) / 내부자:순매수 ⭐ / IV:IV 41.4% (보통) / PCR:PCR 0.01 (낙관적/과열주의),,10,IV 41.4% (보통),PCR 0.01 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-09,FRT,124.44,5,9,1,3,🟢 강세,완전상승,120.47,-3.19,132.38,6.38,2.0,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.17x) / ADX강세(51.1),BB상단(0.97),A,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.17x) / ADX강세(51.1),⚠ 주의,0.31,True,⭐,51.1,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $10.8B ⭐ / PEG:3.59 (고평가) / PSR:8.24 ⭐ (섹터 적정) / PER:21.5 ⭐ (섹터 적정) / ForwardPER:40.2 (섹터 고평가) / EPS성장:+39.2% ⭐⭐⭐ / OPM:35.9% (▲1.1%p) ⭐ / 목표주가:$126 (▲1.1%) / 내부자:순매수 ⭐ / IV:IV 26.9% (저변동성) / PCR:PCR 0.19 (낙관적/과열주의),,10,IV 26.9% (저변동성),PCR 0.19 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-06-09,EXR,148.23,5,9,1,3,🟢 강세,완전상승,141.46,-4.57,161.77,9.13,2.0,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.31x) / ADX강세(32.9),BB상단(1.00),A,구름대 위 / MA 정배열 / 거래량급증(1.6x) / OBV상승(1.31x) / ADX강세(32.9),🔴 위험,0.84,True,⭐,32.9,3,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금,8,🔥 최우선,시총:중형 $32.7B ⭐ / PEG:6.26 (고평가) / PSR:9.40 ⭐ (섹터 적정) / PER:33.3 ⭐ (섹터 적정) / ForwardPER:30.9 ⭐ (섹터 적정) / PER개선:Trailing 33.3 → Forward 30.9 ⭐ (이익개선) / EPS성장:+14.0% ⭐ / OPM:44.1% (▲1.1%p) ⭐ / 목표주가:$154 (▲3.7%) / 내부자:순매수 ⭐ / IV:IV 33.1% (보통) / PCR:PCR 0.31 (낙관적/과열주의),,10,IV 33.1% (보통),PCR 0.31 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Industrial
2026-06-09,CNC,66.21,6,9,1,3,🟢 강세,완전상승,61.5,-7.11,75.62,14.21,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+5.9) / OBV상승(0.62x) / ADX강세(52.4),BB상단(1.16),C,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+5.9) / OBV상승(0.62x) / ADX강세(52.4),⚠ 주의,0.06,True,⭐,52.4,1,현금<총부채,6,⭐ 유망,시총:중형 $32.7B ⭐ / PEG:1.25 ⭐ (적정) / PSR:0.18 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:14.9 ⭐ (섹터 적정) / EPS성장:N/A / OPM:-0.2% (▼2.1%p) / 목표주가:$61 (▲-7.3%) / 내부자:순매수 ⭐ / IV:⚠ IV 51.9% (고변동성) / PCR:PCR 0.55 (중립),,10,⚠ IV 51.9% (고변동성),PCR 0.55 (중립),True,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-09,CVS,97.06,5,9,0,3,🟢 강세,완전상승,92.42,-4.78,106.34,9.56,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+8.4) / OBV상승(1.02x) / ADX강세(31.6),없음,C,구름대 위 / MA 정배열 / RSI상승기울기(+8.4) / OBV상승(1.02x) / ADX강세(31.6),⚠ 주의,0.24,True,⭐,31.6,1,현금<총부채,9,🔥 최우선,시총:대형 $123.8B / PEG:0.27 ⭐⭐⭐ (성장대비 저평가) / PSR:0.31 ⭐⭐ (섹터 저평가) / PER:42.6 (섹터 고평가) / ForwardPER:11.6 ⭐⭐ (섹터 저평가) / PER개선:Trailing 42.6 → Forward 11.6 ⭐ (이익개선) / EPS성장:-61.7% / OPM:2.6% (▼0.0%p) / 목표주가:$104 (▲7.0%) / 내부자:순매수 ⭐ / IV:IV 32.8% (보통) / PCR:PCR 0.6 (중립),,10,IV 32.8% (보통),PCR 0.6 (중립),False,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-09,REG,79.55,5,9,1,3,🟢 강세,완전상승,77.4,-2.7,83.86,5.42,2.0,구름대 위 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(1.12x) / ADX강세(25.6),BB상단(0.99),A,구름대 위 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(1.12x) / ADX강세(25.6),🔴 위험,0.15,True,⭐,25.6,3,현금<총부채 / 단기부채>현금 / 우선주존재,8,🔥 최우선,시총:중형 $14.9B ⭐ / PEG:2.61 (고평가) / PSR:9.01 ⭐ (섹터 적정) / PER:27.3 ⭐ (섹터 적정) / ForwardPER:31.4 (섹터 고평가) / EPS성장:+31.7% ⭐⭐⭐ / OPM:37.5% (▲2.2%p) ⭐ / 목표주가:$84 (▲6.0%) / 내부자:순매수 ⭐ / IV:IV 33.5% (보통) / PCR:PCR 0.14 (낙관적/과열주의),,10,IV 33.5% (보통),PCR 0.14 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
2026-06-09,IVZ,27.91,5,8,0,3,🟡 중립,상승추세,26.23,-6.02,31.27,12.04,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+9.8) / ADX강세(26.6),없음,D,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+9.8) / ADX강세(26.6),⚠ 주의,1.45,True,,26.6,2,현금<총부채 / 매출채권↑>매출↑,9,🔥 최우선,시총:중형 $12.4B ⭐ / PEG:0.38 ⭐⭐⭐ (성장대비 저평가) / PSR:1.88 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:9.3 ⭐⭐ (섹터 저평가) / EPS성장:N/A / OPM:-10.9% (▼24.6%p) / 목표주가:$29 (▲4.7%) / 내부자:순매수 ⭐ / IV:IV 43.1% (보통) / PCR:PCR 0.7 (중립),,10,IV 43.1% (보통),PCR 0.7 (중립),False,🟢 정상 구간,정상 시장 환경,Asset Management
2026-06-09,FOX,60.9,5,8,1,3,⚪ 관망,완전약세,57.49,-5.6,67.73,11.22,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+3.5) / OBV상승(1.02x) / ADX강세(25.3),BB상단(1.03),C,구름대 위 / MA 정배열 / RSI상승기울기(+3.5) / OBV상승(1.02x) / ADX강세(25.3),⚠ 주의,0.09,True,,25.3,1,현금<총부채,13,🔥 최우선,시총:중형 $25.6B ⭐ / PEG:N/A / PSR:1.58 ⭐⭐ (섹터 저평가) / PER:16.0 ⭐⭐ (섹터 저평가) / ForwardPER:11.5 ⭐⭐ (섹터 저평가) / PER개선:Trailing 16.0 → Forward 11.5 ⭐ (이익개선) / EPS성장:+50.8% ⭐⭐⭐ / OPM:19.8% (▲2.1%p) ⭐ / 목표주가:N/A / 내부자:순매수 ⭐ / IV:IV 36.5% (보통) / PCR:PCR 0.03 (낙관적/과열주의),,10,IV 36.5% (보통),PCR 0.03 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Entertainment
