date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-05,ALL,221.01,6,9,0,3,🟡 중립,상승추세,209.14,-5.37,244.75,10.74,2.0,구름대 위 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+11.6) / OBV상승(1.04x) / ADX강세(25.6),없음,D,구름대 위 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+11.6) / OBV상승(1.04x) / ADX강세(25.6),⚠ 주의,-0.2,True,⭐,25.6,1,현금<총부채,12,🔥 최우선,시총:중형 $56.9B ⭐ / PEG:2.52 (고평가) / PSR:0.83 ⭐ (섹터 적정) / PER:4.9 ⭐⭐ (섹터 저평가) / ForwardPER:8.4 ⭐⭐ (섹터 저평가) / EPS성장:+120.3% ⭐⭐⭐ / OPM:20.2% (▲10.5%p) ⭐⭐ / 목표주가:$242 (▲9.4%) / 내부자:순매수 ⭐ / IV:IV 30.7% (보통) / PCR:PCR 0.61 (중립),,14,IV 30.7% (보통),PCR 0.61 (중립),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),Insurance - Property & Casualty
2026-06-05,FTV,61.28,5,9,1,3,🟢 강세,상승추세,58.72,-4.18,66.4,8.36,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(0.90x) / ADX강세(27.0),BB상단(0.95),C,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(0.90x) / ADX강세(27.0),⚠ 주의,0.63,True,⭐,27.0,2,현금<총부채 / 단기부채>현금,9,🔥 최우선,시총:중형 $18.7B ⭐ / PEG:0.98 ⭐⭐⭐ (성장대비 저평가) / PSR:4.41 ⭐ (섹터 적정) / PER:36.0 (섹터 고평가) / ForwardPER:19.0 ⭐⭐ (섹터 저평가) / PER개선:Trailing 36.0 → Forward 19.0 ⭐ (이익개선) / EPS성장:-30.5% / OPM:17.3% (▼0.2%p) / 목표주가:$64 (▲3.8%) / 내부자:순매수 ⭐ / IV:IV 48.6% (보통) / PCR:PCR 0.05 (낙관적/과열주의),,14,IV 48.6% (보통),PCR 0.05 (낙관적/과열주의),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),Scientific & Technical Instruments
2026-06-05,INCY,102.38,5,9,1,3,🟢 강세,상승추세,96.09,-6.14,114.96,12.29,2.0,구름대 위 / MA 정배열 / 거래량급증(1.6x) / RSI상승기울기(+21.6) / OBV상승(1.01x),BB상단(1.05),C,구름대 위 / MA 정배열 / 거래량급증(1.6x) / RSI상승기울기(+21.6) / OBV상승(1.01x),⚠ 주의,0.66,True,⭐,21.5,1,재고↑이익↓,17,🔥 최우선,시총:중형 $20.5B ⭐ / PEG:0.36 ⭐⭐⭐ (성장대비 저평가) / PSR:3.82 ⭐⭐ (섹터 저평가) / PER:14.5 ⭐⭐ (섹터 저평가) / ForwardPER:11.3 ⭐⭐ (섹터 저평가) / PER개선:Trailing 14.5 → Forward 11.3 ⭐ (이익개선) / EPS성장:+3845.0% ⭐⭐⭐ / OPM:26.1% (▲23.7%p) ⭐⭐ / 목표주가:$108 (▲5.4%) / 내부자:순매수 ⭐ / IV:⚠ IV 50.6% (고변동성) / PCR:PCR 0.13 (낙관적/과열주의),,14,⚠ IV 50.6% (고변동성),PCR 0.13 (낙관적/과열주의),True,🟡 경계 구간,신규 진입 주의 (변동성 확대),Biotechnology
2026-06-05,EXR,145.31,5,9,0,3,🟢 강세,완전상승,139.34,-4.11,157.26,8.22,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+18.0) / OBV상승(1.31x) / ADX강세(29.3),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+18.0) / OBV상승(1.31x) / ADX강세(29.3),🔴 위험,0.84,True,⭐,29.3,3,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금,8,🔥 최우선,시총:중형 $32.1B ⭐ / PEG:6.14 (고평가) / PSR:9.22 ⭐ (섹터 적정) / PER:32.7 ⭐ (섹터 적정) / ForwardPER:30.3 ⭐ (섹터 적정) / PER개선:Trailing 32.7 → Forward 30.3 ⭐ (이익개선) / EPS성장:+14.0% ⭐ / OPM:44.1% (▲1.1%p) ⭐ / 목표주가:$154 (▲5.7%) / 내부자:순매수 ⭐ / IV:IV 33.9% (보통) / PCR:PCR 0.61 (중립),,14,IV 33.9% (보통),PCR 0.61 (중립),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),REIT - Industrial
2026-06-05,CVS,95.93,5,9,0,3,🟢 강세,상승추세,91.04,-5.1,105.71,10.19,2.0,구름대 위 / RSI 상향돌파 / RSI상승기울기(+22.2) / OBV상승(1.03x) / ADX강세(27.0),없음,C,구름대 위 / RSI 상향돌파 / RSI상승기울기(+22.2) / OBV상승(1.03x) / ADX강세(27.0),⚠ 주의,0.22,True,⭐,27.0,1,현금<총부채,9,🔥 최우선,시총:대형 $122.4B / PEG:0.25 ⭐⭐⭐ (성장대비 저평가) / PSR:0.30 ⭐⭐ (섹터 저평가) / PER:42.1 (섹터 고평가) / ForwardPER:11.5 ⭐⭐ (섹터 저평가) / PER개선:Trailing 42.1 → Forward 11.5 ⭐ (이익개선) / EPS성장:-61.7% / OPM:2.6% (▼0.0%p) / 목표주가:$103 (▲7.2%) / 내부자:순매수 ⭐ / IV:IV 16.7% (저변동성) / PCR:PCR 0.11 (낙관적/과열주의),,14,IV 16.7% (저변동성),PCR 0.11 (낙관적/과열주의),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),Healthcare Plans
2026-06-05,FRT,122.56,5,9,1,3,🟢 강세,완전상승,118.73,-3.12,130.21,6.24,2.0,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(1.16x) / ADX강세(44.3),BB상단(0.93),A,구름대 위 / MA 정배열 / MACD 양전환 / OBV상승(1.16x) / ADX강세(44.3),⚠ 주의,0.38,True,⭐,44.3,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $10.7B ⭐ / PEG:3.59 (고평가) / PSR:8.11 ⭐ (섹터 적정) / PER:21.2 ⭐ (섹터 적정) / ForwardPER:39.6 (섹터 고평가) / EPS성장:+39.2% ⭐⭐⭐ / OPM:35.9% (▲1.1%p) ⭐ / 목표주가:$125 (▲2.4%) / 내부자:순매수 ⭐ / IV:IV 29.0% (저변동성) / PCR:PCR 0.04 (낙관적/과열주의),,14,IV 29.0% (저변동성),PCR 0.04 (낙관적/과열주의),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),REIT - Retail
2026-06-05,KIM,24.23,5,9,0,3,🟢 강세,완전상승,23.39,-3.47,25.92,6.97,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+7.6) / OBV상승(1.19x),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+7.6) / OBV상승(1.19x),⚠ 주의,0.4,True,⭐,22.7,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $16.3B ⭐ / PEG:3.37 (고평가) / PSR:7.56 ⭐ (섹터 적정) / PER:27.9 ⭐ (섹터 적정) / ForwardPER:28.0 ⭐ (섹터 적정) / EPS성장:+42.3% ⭐⭐⭐ / OPM:33.5% (▼1.3%p) / 목표주가:$26 (▲5.9%) / 내부자:순매수 ⭐ / IV:IV 28.7% (저변동성) / PCR:PCR 0.44 (낙관적/과열주의),,14,IV 28.7% (저변동성),PCR 0.44 (낙관적/과열주의),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),REIT - Retail
2026-06-05,FOXA,66.89,6,9,0,3,⚪ 관망,완전약세,62.73,-6.22,75.21,12.44,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+14.7) / OBV상승(1.01x),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+14.7) / OBV상승(1.01x),⚠ 주의,0.14,True,⭐,22.9,1,현금<총부채,14,🔥 최우선,시총:중형 $28.1B ⭐ / PEG:30.24 (고평가) / PSR:1.73 ⭐⭐ (섹터 저평가) / PER:17.6 ⭐⭐ (섹터 저평가) / ForwardPER:11.8 ⭐⭐ (섹터 저평가) / PER개선:Trailing 17.6 → Forward 11.8 ⭐ (이익개선) / EPS성장:+50.8% ⭐⭐⭐ / OPM:19.8% (▲2.1%p) ⭐ / 목표주가:$74 (▲10.5%) ⭐ / 내부자:순매수 ⭐ / IV:⚠ IV 51.4% (고변동성) / PCR:PCR 1.01 (비관적),,14,⚠ IV 51.4% (고변동성),PCR 1.01 (비관적),True,🟡 경계 구간,신규 진입 주의 (변동성 확대),Entertainment
2026-06-05,C,132.47,5,8,2,3,🟡 중립,상승추세,124.85,-5.75,147.72,11.51,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+3.0) / OBV상승(1.02x) / ADX강세(34.6),Stoch DC(K=80) / BB상단(0.93),D,구름대 위 / MA 정배열 / RSI상승기울기(+3.0) / OBV상승(1.02x) / ADX강세(34.6),⚠ 주의,1.32,True,,34.6,2,현금<총부채 / 매출채권↑>매출↑,9,🔥 최우선,시총:대형 $225.9B / PEG:0.72 ⭐⭐⭐ (성장대비 저평가) / PSR:2.87 ⭐ (섹터 적정) / PER:16.4 (섹터 고평가) / ForwardPER:10.6 ⭐ (섹터 적정) / PER개선:Trailing 16.4 → Forward 10.6 ⭐ (이익개선) / EPS성장:+12.8% ⭐ / OPM:0.0% (▼0.0%p) / 목표주가:$147 (▲10.9%) ⭐ / 내부자:순매수 ⭐ / IV:IV 21.2% (저변동성) / PCR:PCR 0.63 (중립),,14,IV 21.2% (저변동성),PCR 0.63 (중립),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),Banks - Diversified
2026-06-05,GL,159.18,5,8,1,3,🟡 중립,상승추세,152.25,-4.35,173.03,8.7,2.0,구름대 위 / RSI 상향돌파 / RSI상승기울기(+10.2) / OBV상승(1.00x) / ADX강세(26.8),BB상단(1.04),D,구름대 위 / RSI 상향돌파 / RSI상승기울기(+10.2) / OBV상승(1.00x) / ADX강세(26.8),🔴 위험,0.44,True,,26.8,3,현금<총부채 / 매출채권↑>매출↑ / 단기부채>현금,8,🔥 최우선,시총:중형 $12.4B ⭐ / PEG:1.30 ⭐ (적정) / PSR:2.03 (섹터 고평가) / PER:11.0 ⭐ (섹터 적정) / ForwardPER:9.6 ⭐ (섹터 적정) / PER개선:Trailing 11.0 → Forward 9.6 ⭐ (이익개선) / EPS성장:8.4% / OPM:26.3% (▲1.2%p) ⭐ / 목표주가:$176 (▲10.5%) ⭐ / 내부자:순매수 ⭐ / IV:IV 28.0% (저변동성) / PCR:PCR 14.64 (비관적),,14,IV 28.0% (저변동성),PCR 14.64 (비관적),False,🟡 경계 구간,신규 진입 주의 (변동성 확대),Insurance - Life
