date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-08,GNRC,265.89,6,9,0,3,🟢 강세,상승추세,238.22,-10.41,321.24,20.82,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.6) / OBV상승(1.03x) / ADX강세(30.6),없음,A,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.6) / OBV상승(1.03x) / ADX강세(30.6),⚠ 주의,1.73,True,⭐,30.6,2,현금<총부채 / 재고↑이익↓,5,⭐ 유망,시총:중형 $15.7B ⭐ / PEG:1.09 ⭐ (적정) / PSR:3.62 (섹터 고평가) / PER:83.4 (섹터 고평가) / ForwardPER:24.0 ⭐ (섹터 적정) / PER개선:Trailing 83.4 → Forward 24.0 ⭐ (이익개선) / EPS성장:-50.9% / OPM:6.9% (▼5.6%p) / 목표주가:$280 (▲5.2%) / 내부자:순매수 ⭐ / IV:⚠ IV 55.2% (고변동성) / PCR:PCR 0.56 (중립),,11,⚠ IV 55.2% (고변동성),PCR 0.56 (중립),True,🟢 정상 구간,정상 시장 환경,Specialty Industrial Machinery
2026-06-08,CVS,97.08,5,9,0,3,🟢 강세,완전상승,92.21,-5.02,106.83,10.04,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+9.5) / OBV상승(1.04x) / ADX강세(29.3),없음,C,구름대 위 / MA 정배열 / RSI상승기울기(+9.5) / OBV상승(1.04x) / ADX강세(29.3),⚠ 주의,0.23,True,⭐,29.3,1,현금<총부채,9,🔥 최우선,시총:대형 $123.9B / PEG:0.27 ⭐⭐⭐ (성장대비 저평가) / PSR:0.31 ⭐⭐ (섹터 저평가) / PER:42.6 (섹터 고평가) / ForwardPER:11.6 ⭐⭐ (섹터 저평가) / PER개선:Trailing 42.6 → Forward 11.6 ⭐ (이익개선) / EPS성장:-61.7% / OPM:2.6% (▼0.0%p) / 목표주가:$103 (▲6.1%) / 내부자:순매수 ⭐ / IV:IV 31.8% (보통) / PCR:PCR 0.07 (낙관적/과열주의),,11,IV 31.8% (보통),PCR 0.07 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-08,ELV,418.15,5,9,1,3,🟢 강세,완전상승,396.52,-5.17,461.4,10.34,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+6.0) / OBV상승(0.41x) / ADX강세(47.4),BB상단(1.10),C,구름대 위 / MA 정배열 / RSI상승기울기(+6.0) / OBV상승(0.41x) / ADX강세(47.4),⚠ 주의,0.22,True,⭐,47.4,1,현금<총부채,8,🔥 최우선,시총:중형 $90.8B ⭐ / PEG:1.52 ⭐ (적정) / PSR:0.45 ⭐⭐ (섹터 저평가) / PER:17.7 ⭐ (섹터 적정) / ForwardPER:14.3 ⭐ (섹터 적정) / PER개선:Trailing 17.7 → Forward 14.3 ⭐ (이익개선) / EPS성장:-5.3% / OPM:4.1% (▼1.1%p) / 목표주가:$411 (▲-1.6%) / 내부자:순매수 ⭐ / IV:IV 44.5% (보통) / PCR:PCR 0.12 (낙관적/과열주의),,11,IV 44.5% (보통),PCR 0.12 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-08,CNC,65.03,5,8,1,3,🟢 강세,완전상승,60.35,-7.2,74.38,14.38,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+5.7) / OBV상승(0.72x) / ADX강세(50.0),BB상단(1.19),C,구름대 위 / MA 정배열 / RSI상승기울기(+5.7) / OBV상승(0.72x) / ADX강세(50.0),⚠ 주의,0.09,True,,50.0,1,현금<총부채,6,⭐ 유망,시총:중형 $32.1B ⭐ / PEG:1.19 ⭐ (적정) / PSR:0.18 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:14.6 ⭐ (섹터 적정) / EPS성장:N/A / OPM:-0.2% (▼2.1%p) / 목표주가:$61 (▲-6.8%) / 내부자:순매수 ⭐ / IV:⚠ IV 50.1% (고변동성) / PCR:PCR 0.05 (낙관적/과열주의),,11,⚠ IV 50.1% (고변동성),PCR 0.05 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Healthcare Plans
2026-06-08,EXPD,163.44,6,8,1,3,🟢 강세,상승추세,156.65,-4.15,177.03,8.31,2.0,구름대 위 / MA 정배열 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(1.49x) / ADX강세(28.1),BB상단(1.06),A,구름대 위 / MA 정배열 / MACD 양전환 / 거래량급증(1.7x) / OBV상승(1.49x) / ADX강세(28.1),✅ 양호,0.15,True,,28.1,0,없음,3,✅ 관심,시총:중형 $21.4B ⭐ / PEG:3.69 (고평가) / PSR:1.91 (섹터 고평가) / PER:26.4 (섹터 고평가) / ForwardPER:24.0 (섹터 고평가) / PER개선:Trailing 26.4 → Forward 24.0 ⭐ (이익개선) / EPS성장:0.0% / OPM:9.5% (▼0.3%p) / 목표주가:$146 (▲-10.4%) / 내부자:순매수 ⭐ / IV:IV 33.7% (보통) / PCR:PCR 1.93 (비관적),,11,IV 33.7% (보통),PCR 1.93 (비관적),False,🟢 정상 구간,정상 시장 환경,Integrated Freight & Logistics
2026-06-08,IEX,218.59,5,8,1,3,🟢 강세,상승추세,209.7,-4.07,236.37,8.13,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+7.4) / OBV상승(0.92x) / ADX강세(26.5),BB상단(1.02),A,구름대 위 / MA 정배열 / RSI상승기울기(+7.4) / OBV상승(0.92x) / ADX강세(26.5),⚠ 주의,0.74,True,,26.5,2,현금<총부채 / 무형자산67%,5,⭐ 유망,시총:중형 $16.2B ⭐ / PEG:1.84 ⭐ (적정) / PSR:4.58 (섹터 고평가) / PER:32.3 (섹터 고평가) / ForwardPER:23.7 ⭐ (섹터 적정) / PER개선:Trailing 32.3 → Forward 23.7 ⭐ (이익개선) / EPS성장:-4.3% / OPM:20.8% (▼0.2%p) / 목표주가:$238 (▲9.0%) / 내부자:순매수 ⭐ / IV:⚠ IV 53.9% (고변동성) / PCR:PCR 0.39 (낙관적/과열주의),,11,⚠ IV 53.9% (고변동성),PCR 0.39 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Specialty Industrial Machinery
2026-06-08,MRVL,288.85,5,8,0,3,🟢 강세,상승추세,224.19,-22.39,418.16,44.77,2.0,구름대 위 / MA 정배열 / 거래량급증(1.7x) / OBV상승(1.42x) / ADX강세(54.4),없음,C,구름대 위 / MA 정배열 / 거래량급증(1.7x) / OBV상승(1.42x) / ADX강세(54.4),🔴 위험,3.19,True,,54.4,3,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓,6,⭐ 유망,시총:대형 $252.7B / PEG:1.49 ⭐ (적정) / PSR:28.99 (섹터 고평가) / PER:99.6 (섹터 고평가) / ForwardPER:46.8 (섹터 고평가) / PER개선:Trailing 99.6 → Forward 46.8 ⭐ (이익개선) / EPS성장:+401.7% ⭐⭐⭐ / OPM:16.3% (▲22.7%p) ⭐ (개선중) / 목표주가:$233 (▲-19.3%) / 내부자:순매수 ⭐ / IV:🚨 IV 113.8% (극고변동성) / PCR:PCR 0.37 (낙관적/과열주의),,11,🚨 IV 113.8% (극고변동성),PCR 0.37 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Semiconductors
2026-06-08,KIM,24.24,5,8,0,3,🟡 중립,상승추세,23.44,-3.3,25.83,6.56,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+4.0) / OBV상승(1.25x) / ADX강세(25.8),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+4.0) / OBV상승(1.25x) / ADX강세(25.8),⚠ 주의,0.33,True,,25.8,2,현금<총부채 / 우선주존재,8,🔥 최우선,시총:중형 $16.3B ⭐ / PEG:3.37 (고평가) / PSR:7.56 ⭐ (섹터 적정) / PER:27.9 ⭐ (섹터 적정) / ForwardPER:28.1 ⭐ (섹터 적정) / EPS성장:+42.3% ⭐⭐⭐ / OPM:33.5% (▼1.3%p) / 목표주가:$26 (▲5.9%) / 내부자:순매수 ⭐ / IV:IV 25.0% (저변동성) / PCR:PCR 1.44 (비관적),,11,IV 25.0% (저변동성),PCR 1.44 (비관적),False,🟢 정상 구간,정상 시장 환경,REIT - Retail
