date,ticker,price,signals,adj_sig,sell_cnt,weekly,sector,trend_type,stop,stop_pct,target,target_pct,rr,buy_detail,sell_detail,strategy,details,fund_judge,beta,near_52w,priority,adx,fund_cnt,fund_risks,growth_score,growth_grade,growth_detail,tw_warning,tw_days,iv_label,pcr_label,iv_warning,vix_status,vix_signal,industry
2026-06-12,TER,403.2,6,9,0,3,🟢 강세,완전상승,342.15,-15.14,525.31,30.29,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+8.0) / OBV상승(1.00x),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+8.0) / OBV상승(1.00x),⚠ 주의,3.72,True,⭐,23.1,2,매출채권↑>매출↑ / 재고↑이익↓,5,⭐ 유망,시총:중형 $63.1B ⭐ / PEG:1.38 ⭐ (적정) / PSR:16.67 (섹터 고평가) / PER:74.9 (섹터 고평가) / ForwardPER:42.4 (섹터 고평가) / PER개선:Trailing 74.9 → Forward 42.4 ⭐ (이익개선) / EPS성장:2.2% / OPM:21.6% (▲2.0%p) ⭐ / 목표주가:$375 (▲-7.0%) / 내부자:순매수 ⭐ / IV:⚠ IV 50.4% (고변동성) / PCR:PCR 0.23 (낙관적/과열주의),⚠ 세 마녀의 날 7일 전,7,⚠ IV 50.4% (고변동성),PCR 0.23 (낙관적/과열주의),True,🟢 정상 구간,정상 시장 환경,Semiconductor Equipment & Materials
2026-06-12,UAL,115.52,6,9,0,3,🟢 강세,완전상승,104.42,-9.61,137.73,19.23,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+9.4) / OBV상승(1.12x) / ADX강세(28.7),없음,A,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+9.4) / OBV상승(1.12x) / ADX강세(28.7),⚠ 주의,2.48,True,⭐,28.7,1,현금<총부채,6,⭐ 유망,시총:중형 $37.5B ⭐ / PEG:6.50 (고평가) / PSR:0.62 (섹터 고평가) / PER:10.3 ⭐ (섹터 적정) / ForwardPER:8.1 ⭐ (섹터 적정) / PER개선:Trailing 10.3 → Forward 8.1 ⭐ (이익개선) / EPS성장:6.5% / OPM:8.4% (▼0.7%p) / 목표주가:$132 (▲14.3%) ⭐ / 내부자:순매수 ⭐ / IV:IV 46.1% (보통) / PCR:PCR 0.58 (중립),⚠ 세 마녀의 날 7일 전,7,IV 46.1% (보통),PCR 0.58 (중립),False,🟢 정상 구간,정상 시장 환경,Airlines
2026-06-12,LRCX,366.81,5,9,1,3,🟢 강세,완전상승,317.12,-13.55,466.18,27.09,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+7.5) / OBV상승(1.06x) / ADX강세(30.4),BB상단(1.01),C,구름대 위 / MA 정배열 / RSI상승기울기(+7.5) / OBV상승(1.06x) / ADX강세(30.4),⚠ 주의,3.22,True,⭐,30.4,1,매출채권↑>매출↑,8,🔥 최우선,시총:대형 $458.7B / PEG:1.87 ⭐ (적정) / PSR:21.16 (섹터 고평가) / PER:69.3 (섹터 고평가) / ForwardPER:46.0 (섹터 고평가) / PER개선:Trailing 69.3 → Forward 46.0 ⭐ (이익개선) / EPS성장:+40.0% ⭐⭐⭐ / OPM:32.0% (▲3.3%p) ⭐⭐ / 목표주가:$323 (▲-11.8%) / 내부자:순매수 ⭐ / IV:IV 15.6% (저변동성) / PCR:PCR 0.41 (낙관적/과열주의),⚠ 세 마녀의 날 7일 전,7,IV 15.6% (저변동성),PCR 0.41 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Semiconductor Equipment & Materials
2026-06-12,DVA,208.66,5,9,1,3,🟢 강세,완전상승,196.85,-5.66,232.29,11.32,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+9.7) / OBV상승(1.03x) / ADX강세(33.5),BB상단(1.16),C,구름대 위 / MA 정배열 / RSI상승기울기(+9.7) / OBV상승(1.03x) / ADX강세(33.5),🔴 위험,0.46,True,⭐,33.5,4,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓ / 자본잠식,10,🔥 최우선,시총:중형 $13.4B ⭐ / PEG:0.62 ⭐⭐⭐ (성장대비 저평가) / PSR:0.97 ⭐ (섹터 적정) / PER:20.1 ⭐ (섹터 적정) / ForwardPER:12.1 ⭐⭐ (섹터 저평가) / PER개선:Trailing 20.1 → Forward 12.1 ⭐ (이익개선) / EPS성장:-20.2% / OPM:14.7% (▼0.5%p) / 목표주가:$194 (▲-7.2%) / 내부자:순매수 ⭐ / IV:IV 37.5% (보통) / PCR:PCR 1.71 (비관적),⚠ 세 마녀의 날 7일 전,7,IV 37.5% (보통),PCR 1.71 (비관적),False,🟢 정상 구간,정상 시장 환경,Medical Care Facilities
2026-06-12,IVZ,28.92,6,9,1,3,🟡 중립,상승추세,27.02,-6.57,32.71,13.11,2.0,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.4) / OBV상승(1.01x) / ADX강세(34.9),BB상단(1.08),D,구름대 위 / MA 정배열 / MACD 양전환 / RSI상승기울기(+8.4) / OBV상승(1.01x) / ADX강세(34.9),⚠ 주의,1.49,True,⭐,34.9,2,현금<총부채 / 매출채권↑>매출↑,9,🔥 최우선,시총:중형 $12.8B ⭐ / PEG:0.38 ⭐⭐⭐ (성장대비 저평가) / PSR:1.94 ⭐⭐ (섹터 저평가) / PER:N/A / ForwardPER:9.7 ⭐⭐ (섹터 저평가) / EPS성장:N/A / OPM:-10.9% (▼24.6%p) / 목표주가:$30 (▲2.3%) / 내부자:순매수 ⭐ / IV:IV 39.9% (보통) / PCR:PCR 0.54 (중립),⚠ 세 마녀의 날 7일 전,7,IV 39.9% (보통),PCR 0.54 (중립),False,🟢 정상 구간,정상 시장 환경,Asset Management
2026-06-12,DAL,83.06,5,9,0,3,🟢 강세,완전상승,76.95,-7.36,95.28,14.71,2.0,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(0.93x) / ADX강세(29.7),없음,A,구름대 위 / MA 정배열 / RSI상승기울기(+7.7) / OBV상승(0.93x) / ADX강세(29.7),⚠ 주의,1.82,True,⭐,29.7,1,현금<총부채,11,🔥 최우선,시총:중형 $54.6B ⭐ / PEG:0.21 ⭐⭐⭐ (성장대비 저평가) / PSR:0.84 (섹터 고평가) / PER:12.1 ⭐ (섹터 적정) / ForwardPER:10.3 ⭐ (섹터 적정) / PER개선:Trailing 12.1 → Forward 10.3 ⭐ (이익개선) / EPS성장:+44.8% ⭐⭐⭐ / OPM:9.2% (▼0.5%p) / 목표주가:$82 (▲-1.5%) / 내부자:순매수 ⭐ / IV:IV 15.5% (저변동성) / PCR:PCR 1.22 (비관적),⚠ 세 마녀의 날 7일 전,7,IV 15.5% (저변동성),PCR 1.22 (비관적),False,🟢 정상 구간,정상 시장 환경,Airlines
2026-06-12,STX,931.04,5,9,0,3,🟢 강세,완전상승,810.91,-12.9,1171.3,25.81,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.2) / ADX강세(31.0),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+5.2) / ADX강세(31.0),🔴 위험,2.45,True,⭐,31.0,4,현금<총부채 / 매출채권↑>매출↑ / 재고↑이익↓ / 자본잠식,10,🔥 최우선,시총:대형 $208.8B / PEG:0.56 ⭐⭐⭐ (성장대비 저평가) / PSR:18.96 (섹터 고평가) / PER:88.7 (섹터 고평가) / ForwardPER:34.6 (섹터 고평가) / PER개선:Trailing 88.7 → Forward 34.6 ⭐ (이익개선) / EPS성장:+338.5% ⭐⭐⭐ / OPM:21.1% (▲14.6%p) ⭐⭐ / 목표주가:$878 (▲-5.7%) / 내부자:순매수 ⭐ / IV:IV 42.0% (보통) / PCR:PCR 1.5 (비관적),⚠ 세 마녀의 날 7일 전,7,IV 42.0% (보통),PCR 1.5 (비관적),False,🟢 정상 구간,정상 시장 환경,Computer Hardware
2026-06-12,NVDA,205.19,5,9,0,3,🟢 강세,완전상승,198.34,-3.34,218.88,6.67,2.0,구름대 위 / RSI 상향돌파 / BB하단(0.18) / RSI상승기울기(+9.1) / ADX강세(25.8),없음,C,구름대 위 / RSI 상향돌파 / BB하단(0.18) / RSI상승기울기(+9.1) / ADX강세(25.8),⚠ 주의,1.92,True,⭐,25.8,2,현금<총부채 / 재고↑이익↓,13,🔥 최우선,시총:대형 $4969.9B / PEG:0.63 ⭐⭐⭐ (성장대비 저평가) / PSR:19.61 (섹터 고평가) / PER:31.4 ⭐ (섹터 적정) / ForwardPER:16.1 ⭐⭐ (섹터 저평가) / PER개선:Trailing 31.4 → Forward 16.1 ⭐ (이익개선) / EPS성장:+64.7% ⭐⭐⭐ / OPM:60.4% (▼2.0%p) / 목표주가:$299 (▲45.7%) ⭐⭐ / 내부자:순매수 ⭐ / IV:IV 2.5% (저변동성) / PCR:PCR 0.61 (중립),⚠ 세 마녀의 날 7일 전,7,IV 2.5% (저변동성),PCR 0.61 (중립),False,🟢 정상 구간,정상 시장 환경,Semiconductors
2026-06-12,VZ,48.11,6,9,1,3,⚪ 관망,반등시도,47.01,-2.29,50.31,4.57,2.0,구름대 위 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+4.9) / OBV상승(1.04x) / ADX강세(31.7),MA 역배열,C,구름대 위 / RSI 상향돌파 / MACD 양전환 / RSI상승기울기(+4.9) / OBV상승(1.04x) / ADX강세(31.7),⚠ 주의,-0.24,True,⭐,31.7,1,현금<총부채,10,🔥 최우선,시총:대형 $200.9B / PEG:0.88 ⭐⭐⭐ (성장대비 저평가) / PSR:1.44 ⭐ (섹터 적정) / PER:11.7 ⭐⭐ (섹터 저평가) / ForwardPER:9.1 ⭐⭐ (섹터 저평가) / PER개선:Trailing 11.7 → Forward 9.1 ⭐ (이익개선) / EPS성장:-1.9% / OPM:21.2% (▼0.1%p) / 목표주가:$52 (▲7.8%) / 내부자:순매수 ⭐ / IV:IV 16.8% (저변동성) / PCR:PCR 0.28 (낙관적/과열주의),⚠ 세 마녀의 날 7일 전,7,IV 16.8% (저변동성),PCR 0.28 (낙관적/과열주의),False,🟢 정상 구간,정상 시장 환경,Telecom Services
2026-06-12,WDC,562.92,5,9,0,3,🟢 강세,완전상승,485.6,-13.74,717.57,27.47,2.0,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+6.8) / ADX강세(27.9),없음,C,구름대 위 / MA 정배열 / RSI 상향돌파 / RSI상승기울기(+6.8) / ADX강세(27.9),🔴 위험,2.94,True,⭐,27.9,3,현금<총부채 / 단기부채>현금 / 우선주존재,10,🔥 최우선,시총:대형 $194.0B / PEG:0.44 ⭐⭐⭐ (성장대비 저평가) / PSR:16.48 (섹터 고평가) / PER:33.6 (섹터 고평가) / ForwardPER:31.4 (섹터 고평가) / PER개선:Trailing 33.6 → Forward 31.4 ⭐ (이익개선) / EPS성장:+333.2% ⭐⭐⭐ / OPM:22.4% (▲20.8%p) ⭐⭐ / 목표주가:$542 (▲-3.7%) / 내부자:순매수 ⭐ / IV:⚠ IV 54.3% (고변동성) / PCR:PCR 1.06 (비관적),⚠ 세 마녀의 날 7일 전,7,⚠ IV 54.3% (고변동성),PCR 1.06 (비관적),True,🟢 정상 구간,정상 시장 환경,Computer Hardware
